GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|NAICS2012|NAICS2012_TTL|FOOTID_NAICS|YEAR|EMP|EMP_F|EMP_S|EMP_S_F|PAYANN|PAYANN_F|PAYANN_S|PAYANN_S_F|EMPAVPW|EMPAVPW_F|EMPAVPW_S|EMPAVPW_S_F|HOURS|HOURS_F|HOURS_S|HOURS_S_F|PAYANPW|PAYANPW_F|PAYANPW_S|PAYANPW_S_F|CSTMTOT|CSTMTOT_F|CSTMTOT_S|CSTMTOT_S_F|RCPTOT|RCPTOT_F|RCPTOT_S|RCPTOT_S_F|VALADD|VALADD_F|VALADD_S|VALADD_S_F|CEXTOT|CEXTOT_F|CEXTOT_S|CEXTOT_S_F
02|45|0400000US45|South Carolina||3336|Engine, turbine, and power transmission equipment manufacturing||2015|10913||1.5||592941||1.2||6300||.8||11216||.8||282988||.5||1905367||3.0||3792212||1.6||1854224||.4||82574||1.2|
02|45|0400000US45|South Carolina||3336|Engine, turbine, and power transmission equipment manufacturing||2014|5716||2.8||268672||2.8||3414||.9||7161||1.2||154153||1.1||2037310||2.7||3144001||1.8||1070066||.9||67117||2.3|
02|45|0400000US45|South Carolina||3339|Other general purpose machinery manufacturing||2015|5533||1.4||319841||.9||3220||2.8||6436||3.4||149556||3.9||1492127||1.1||2423235||1.0||924792||1.1||55992||2.4|
02|45|0400000US45|South Carolina||3339|Other general purpose machinery manufacturing||2014|5456||1.2||306163||.8||3143||2.4||6423||2.6||144537||2.2||1440597||.7||2400446||.9||968924||1.7||35932||6.6|
02|45|0400000US45|South Carolina||334|Computer and electronic product manufacturing||2015|4255||3.3||254969||1.0||2495||5.4||5114||4.4||104756||2.6||1095469||.8||2543788||.6||1428752||.4||14543||1.7|
02|45|0400000US45|South Carolina||334|Computer and electronic product manufacturing||2014|4122||1.8||228181||.6||2578||2.7||5038||2.7||98520||1.4||1152128||.4||2497696||.4||1353802||.3||42391||.4|
02|45|0400000US45|South Carolina||3341|Computer and peripheral equipment manufacturing||2015|0|c|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3341|Computer and peripheral equipment manufacturing||2014|0|c|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3342|Communications equipment manufacturing||2015|302||0||23392||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3342|Communications equipment manufacturing||2014|0|e|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|3508||0|
02|45|0400000US45|South Carolina||3343|Audio and video equipment manufacturing||2015|0|e|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3343|Audio and video equipment manufacturing||2014|0|e|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3344|Semiconductor and other electronic component manufacturing||2015|1190||10.9||57286||4.3||752||16.4||1579||13.1||28883||8.6||80770||11.4||204477||7.8||120198||4.8||0|D|0|D
02|45|0400000US45|South Carolina||3344|Semiconductor and other electronic component manufacturing||2014|1266||4.8||55232||1.6||848||6.4||1629||7.2||29319||1.8||0|D|0|D|234347||3.4||144698||.7||0|D|0|D
02|45|0400000US45|South Carolina||3345|Navigational, measuring, electromedical, and control instruments manufacturing||2015|2072||2.5||136677||.5||1124||4.9||2275||3.8||48139||2.1||604919||.2||1703694||.2||1103469||.2||0|D|0|D
02|45|0400000US45|South Carolina||3345|Navigational, measuring, electromedical, and control instruments manufacturing||2014|1889||2.2||115590||.9||1078||4.2||2127||3.3||43229||3.0||627985||.2||1611311||.2||956708||.4||0|D|0|D
02|45|0400000US45|South Carolina||3346|Manufacturing and reproducing magnetic and optical media||2015|0|a|0|D|553||0||0|D|0|D|0|D|0|D|0|D|0|D|465||0||0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3346|Manufacturing and reproducing magnetic and optical media||2014|5||0||423||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|1436||0||997||0||0|D|0|D
02|45|0400000US45|South Carolina||335|Electrical equipment, appliance, and component manufacturing||2015|11371||1.2||577195||1.2||9246||1.9||19261||2.5||373363||2.5||2705865||1.0||5467900||.6||2762888||.4||187668||4.9|
02|45|0400000US45|South Carolina||335|Electrical equipment, appliance, and component manufacturing||2014|9972||1.2||540445||1.2||8126||1.8||16579||2.5||373888||2.3||2792960||1.4||5473381||.5||2691652||.6||131867||.9|
02|45|0400000US45|South Carolina||3351|Electric lighting equipment manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3351|Electric lighting equipment manufacturing||2014|0|e|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3352|Household appliance manufacturing||2015|0|g|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3352|Household appliance manufacturing||2014|0|g|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3353|Electrical equipment manufacturing||2015|3750||2.0||206607||.7||2969||2.0||6145||1.7||139558||2.7||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3353|Electrical equipment manufacturing||2014|3819||1.8||214804||.7||3094||1.8||6207||1.6||155678||1.9||783895||1.7||1502853||1.2||720403||.5||21701||2.1|
02|45|0400000US45|South Carolina||3359|Other electrical equipment and component manufacturing||2015|6355||1.9||323877||2.1||5093||3.2||10658||4.4||192513||4.5||1520690||1.6||3153148||.9||1639743||.6||139568||6.6|
02|45|0400000US45|South Carolina||3359|Other electrical equipment and component manufacturing||2014|4734||2.0||269938||2.2||3756||3.6||7855||5.2||172252||4.8||1486508||2.4||2951029||.8||1470463||1.0||89736||1.3|
02|45|0400000US45|South Carolina||336|Transportation equipment manufacturing||2015|34109||2.3||2199020||1.4||24129||2.9||54563||2.7||1330189||1.9||21432324||.5||28078391||.7||6754767||1.3||613014||1.1|
02|45|0400000US45|South Carolina||336|Transportation equipment manufacturing||2014|34529||1.1||2156131||.6||25734||1.4||56181||1.2||1350410||.8||19818845||.3||26939993||.5||7410306||1.1||952913||.3|
02|45|0400000US45|South Carolina||3361|Motor vehicle manufacturing||2015|0|i|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3361|Motor vehicle manufacturing||2014|0|i|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3362|Motor vehicle body and trailer manufacturing||2015|560||0||0|D|0|D|415||0||835||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3362|Motor vehicle body and trailer manufacturing||2014|0|e|0|D|0|D|0|D|0|D|0|D|651||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3363|Motor vehicle parts manufacturing||2015|14861||4.4||840528||3.1||11185||5.4||23122||5.7||465055||5.0||6413416||1.0||9488243||1.3||3063077||2.3||251165||2.5|
02|45|0400000US45|South Carolina||3363|Motor vehicle parts manufacturing||2014|15190||2.4||825407||1.2||11679||2.9||24468||2.6||485821||1.7||6459917||.9||9705961||1.4||3239121||2.5||275934||1.2|
02|45|0400000US45|South Carolina||3364|Aerospace product and parts manufacturing||2015|7469||0||600001||0||4650||0||11611||0||307078||0||660768||0||1552767||0||954466||0||36488||0|
02|45|0400000US45|South Carolina||3364|Aerospace product and parts manufacturing||2014|7514||0||621542||0||4979||0||13061||0||347313||0||0|D|0|D|1714786||0||1179479||0||0|D|0|D
02|45|0400000US45|South Carolina||3365|Railroad rolling stock manufacturing||2015|1199||0||75053||0||481||0||0|D|0|D|27400||0||0|D|0|D|0|D|0|D|195949||0||2764||0|
02|45|0400000US45|South Carolina||3365|Railroad rolling stock manufacturing||2014|1126||0||69974||0||555||0||0|D|0|D|27050||0||293660||0||0|D|0|D|160852||0||0|D|0|D
02|45|0400000US45|South Carolina||3366|Ship and boat building||2015|2423||17.0||113297||15.1||1953||17.9||4037||15.1||79993||13.4||0|D|0|D|0|D|0|D|0|D|0|D|8743||32.3|
02|45|0400000US45|South Carolina||3366|Ship and boat building||2014|2404||5.9||109038||9.1||1827||6.1||4104||5.4||75526||8.8||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3369|Other transportation equipment manufacturing||2015|0|g|0|D|56868||0||0|D|0|D|1262||0||36731||0||733104||0||924248||0||197694||0||0|D|0|D
02|45|0400000US45|South Carolina||3369|Other transportation equipment manufacturing||2014|0|f|0|D|50802||0||605||0||1197||0||0|D|0|D|608672||0||771722||0||155688||0||13129||0|
02|45|0400000US45|South Carolina||337|Furniture and related product manufacturing||2015|2423||10.3||112815||7.0||1692||12.9||3649||15.3||59585||10.3||510687||2.3||1213859||2.1||699125||2.3||0|D|0|D
02|45|0400000US45|South Carolina||337|Furniture and related product manufacturing||2014|2364||3.9||109475||2.7||1554||5.7||3413||8.4||54762||4.3||525769||1.8||1121239||.8||603198||.9||18249||4.6|
02|45|0400000US45|South Carolina||3371|Household and institutional furniture and kitchen cabinet manufacturing||2015|1162||21.3||52272||14.5||813||26.5||1676||31.2||27542||22.0||170660||6.6||356713||7.1||175726||8.5||8414||0|
02|45|0400000US45|South Carolina||3371|Household and institutional furniture and kitchen cabinet manufacturing||2014|1220||7.2||53354||4.2||739||11.7||1644||12.8||22763||6.9||192529||4.2||341510||2.3||154379||2.5||14485||5.0|
02|45|0400000US45|South Carolina||3372|Office furniture (including fixtures) manufacturing||2015|726||5.5||35774||5.7||474||7.0||1115||17.7||18701||6.1||97586||4.1||188827||3.3||0|D|0|D|6491||30.9|
02|45|0400000US45|South Carolina||3372|Office furniture (including fixtures) manufacturing||2014|677||3.8||32603||6.0||467||4.4||1060||18.1||19070||9.2||0|D|0|D|178066||1.6||0|D|0|D|2470||16.3|
02|45|0400000US45|South Carolina||3379|Other furniture related product manufacturing||2015|535||0||24769||0||405||0||858||0||13342||0||242441||0||668320||0||0|D|0|D|0|D|0|D
02|45|0400000US45|South Carolina||3379|Other furniture related product manufacturing||2014|467||0||23518||0||348||0||709||0||12929||0||0|D|0|D|601663||0||0|D|0|D|1294||0|
02|45|0400000US45|South Carolina||339|Miscellaneous manufacturing||2015|5186||2.5||252821||3.2||3487||3.3||6966||3.5||134824||2.1||473896||1.4||1267164||2.1||796783||2.6||50038||3.8|
02|45|0400000US45|South Carolina||339|Miscellaneous manufacturing||2014|5113||2.1||247651||2.7||3476||3.6||6819||3.8||132585||2.3||465427||.9||1233093||1.0||766600||1.3||32616||3.0|
02|45|0400000US45|South Carolina||3391|Medical equipment and supplies manufacturing||2015|2403||3.2||127639||2.2||1715||3.4||3502||2.8||74081||2.7||244318||.4||719930||.7||474400||.8||40334||.1|
02|45|0400000US45|South Carolina||3391|Medical equipment and supplies manufacturing||2014|2443||3.2||127287||2.2||1749||3.3||3418||2.9||74232||2.7||252423||.4||739127||.7||486886||.8||24589||.2|
02|45|0400000US45|South Carolina||3399|Other miscellaneous manufacturing||2015|2783||3.8||125182||6.2||1772||5.7||3464||6.4||60742||3.4||229578||2.9||547234||4.7||322383||6.3||9704||19.8|
02|45|0400000US45|South Carolina||3399|Other miscellaneous manufacturing||2014|2671||2.9||120364||4.9||1727||6.4||3401||7.0||58353||4.1||213004||1.9||493966||2.3||279714||3.3||8026||12.2|
02|46|0400000US46|South Dakota||31-33|Manufacturing||2015|43863||1.3||2006440||1.3||32238||1.7||65660||1.5||1267064||1.5||9636155||.8||17105673||1.0||7478532||1.6||444463||3.7|
02|46|0400000US46|South Dakota||31-33|Manufacturing||2014|43545||1.0||1976701||1.7||32182||1.4||66251||1.6||1273675||1.2||10401780||.9||17862068||.8||7505407||1.0||530386||3.2|
02|46|0400000US46|South Dakota||311|Food manufacturing||2015|9118||.1||392859||.3||7544||.1||15769||.8||269524||.6||3569212||.7||4885621||1.0||1330283||1.9||87740||11.3|
02|46|0400000US46|South Dakota||311|Food manufacturing||2014|8826||.1||364147||.3||7394||.1||15045||.9||279991||1.1||4099211||1.3||5098817||1.3||983861||1.2||234570||4.3|
02|46|0400000US46|South Dakota||3111|Animal food manufacturing||2015|671||1.3||36611||2.0||472||1.0||914||1.2||23417||2.1||377356||2.2||494473||1.7||123602||5.2||6495||5.1|
02|46|0400000US46|South Dakota||3111|Animal food manufacturing||2014|634||1.2||32362||2.3||499||1.3||980||2.1||23851||2.3||356022||2.6||448424||2.6||0|D|0|D|7754||9.7|
02|46|0400000US46|South Dakota||3112|Grain and oilseed milling||2015|182||0||11362||0||110||0||250||0||6089||0||349025||0||423318||0||0|D|0|D|12855||0|
02|46|0400000US46|South Dakota||3112|Grain and oilseed milling||2014|148||0||9263||0||0|D|0|D|196||0||5444||0||415018||0||488175||0||0|D|0|D|5397||0|
02|46|0400000US46|South Dakota||3113|Sugar and confectionery product manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|58||0|
02|46|0400000US46|South Dakota||3113|Sugar and confectionery product manufacturing||2014|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3114|Fruit and vegetable preserving and specialty food manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0||0|X
02|46|0400000US46|South Dakota||3114|Fruit and vegetable preserving and specialty food manufacturing||2014|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0||0|X
02|46|0400000US46|South Dakota||3115|Dairy product manufacturing||2015|1255||0||57964||0||1027||0||2152||0||42335||0||888442||0||1084833||0||178543||0||11824||0|
02|46|0400000US46|South Dakota||3115|Dairy product manufacturing||2014|1091||0||56183||0||875||0||1901||0||39143||0||1040789||0||1200765||0||164771||0||176906||0|
02|46|0400000US46|South Dakota||3116|Animal slaughtering and processing||2015|5647||.2||229567||.4||5098||.2||10698||1.2||164592||.9||1772624||1.2||2531163||2.0||762810||3.3||40468||24.6|
02|46|0400000US46|South Dakota||3116|Animal slaughtering and processing||2014|5636||.1||212631||.3||5120||.1||10287||1.3||181041||1.6||2110575||2.4||2629913||2.5||502093||.5||33472||30.0|
02|46|0400000US46|South Dakota||3118|Bakeries and tortilla manufacturing||2015|1061||0||46788||0||585||0||1282||0||25143||0||0|D|0|D|239459||0||127611||0||0|D|0|D
02|46|0400000US46|South Dakota||3118|Bakeries and tortilla manufacturing||2014|1072||0||45851||0||614||0||1326||0||25048||0||0|D|0|D|233380||0||113599||0||0|D|0|D
02|46|0400000US46|South Dakota||3119|Other food manufacturing||2015|186||0||5859||0||160||0||280||0||4581||0||52305||0||85860||0||33446||0||0|D|0|D
02|46|0400000US46|South Dakota||3119|Other food manufacturing||2014|145||0||4424||0||122||0||188||0||3160||0||50352||0||0|D|0|D|25824||0||0|D|0|D
02|46|0400000US46|South Dakota||312|Beverage and tobacco product manufacturing||2015|215||0||7147||0||17||0||0|D|0|D|547||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||312|Beverage and tobacco product manufacturing||2014|0|c|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3121|Beverage manufacturing||2015|215||0||7147||0||17||0||0|D|0|D|547||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3121|Beverage manufacturing||2014|0|c|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||313|Textile mills||2015|0|f|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||313|Textile mills||2014|0|f|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3132|Fabric mills||2015|0|f|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3132|Fabric mills||2014|0|f|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3133|Textile and fabric finishing and fabric coating mills||2015|0|a|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3133|Textile and fabric finishing and fabric coating mills||2014|0|a|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||314|Textile product mills||2015|381||0||15019||0||253||0||597||0||8318||0||36875||0||75935||0||39464||0||3416||0|
02|46|0400000US46|South Dakota||314|Textile product mills||2014|480||0||17183||0||361||0||784||0||10648||0||47492||0||90588||0||43645||0||0|D|0|D
02|46|0400000US46|South Dakota||3149|Other textile product mills||2015|381||0||15019||0||253||0||597||0||8318||0||36875||0||75935||0||39464||0||3416||0|
02|46|0400000US46|South Dakota||3149|Other textile product mills||2014|480||0||17183||0||361||0||784||0||10648||0||47492||0||90588||0||43645||0||0|D|0|D
02|46|0400000US46|South Dakota||315|Apparel manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|1078||0||0|D|0|D
02|46|0400000US46|South Dakota||315|Apparel manufacturing||2014|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3152|Cut and sew apparel manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|1078||0||0|D|0|D
02|46|0400000US46|South Dakota||3152|Cut and sew apparel manufacturing||2014|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||321|Wood product manufacturing||2015|2155||3.0||81254||2.2||1563||4.5||3162||3.4||53555||2.8||267142||6.5||471684||2.2||204251||5.4||16981||2.8|
02|46|0400000US46|South Dakota||321|Wood product manufacturing||2014|1923||2.5||74870||2.0||1510||3.4||3112||2.9||52624||2.5||208136||7.6||411280||1.9||212618||5.8||10807||1.1|
02|46|0400000US46|South Dakota||3211|Sawmills and wood preservation||2015|554||0||23391||0||443||0||786||0||16188||0||126832||0||192728||0||65639||0||5785||0|
02|46|0400000US46|South Dakota||3211|Sawmills and wood preservation||2014|466||0||19955||0||406||0||892||0||16842||0||83766||0||156726||0||0|D|0|D|5769||0|
02|46|0400000US46|South Dakota||3212|Veneer, plywood, and engineered wood product manufacturing||2015|813||0||29594||0||580||0||1234||0||18104||0||83173||0||138693||0||55077||0||9621||0|
02|46|0400000US46|South Dakota||3212|Veneer, plywood, and engineered wood product manufacturing||2014|653||0||27134||0||510||0||1035||0||17242||0||64588||0||114685||0||0|D|0|D|3879||0|
02|46|0400000US46|South Dakota||3219|Other wood product manufacturing||2015|788||8.3||28269||6.4||540||13.2||1142||9.3||19263||7.7||57137||30.2||140263||7.4||83535||13.2||1575||29.9|
02|46|0400000US46|South Dakota||3219|Other wood product manufacturing||2014|804||6.1||27781||5.4||594||8.6||1185||7.5||18540||7.1||59782||26.4||139869||5.5||87307||14.2||1159||10.3|
02|46|0400000US46|South Dakota||322|Paper manufacturing||2015|766||0||35920||0||591||0||1255||0||25729||0||237320||0||348880||0||113012||0||7184||0|
02|46|0400000US46|South Dakota||322|Paper manufacturing||2014|766||0||36592||0||607||0||1205||0||24722||0||235967||0||352162||0||117754||0||5222||0|
02|46|0400000US46|South Dakota||3222|Converted paper product manufacturing||2015|766||0||35920||0||591||0||1255||0||25729||0||237320||0||348880||0||113012||0||7184||0|
02|46|0400000US46|South Dakota||3222|Converted paper product manufacturing||2014|766||0||36592||0||607||0||1205||0||24722||0||235967||0||352162||0||117754||0||5222||0|
02|46|0400000US46|South Dakota||323|Printing and related support activities||2015|1100||31.6||48300||35.3||740||33.8||1497||31.4||27940||35.1||88166||7.0||197666||36.3||110659|s|61.5|s|4244||6.6|
02|46|0400000US46|South Dakota||323|Printing and related support activities||2014|1394||15.4||53642||5.8||1048||20.5||1979||16.8||33969||13.5||0|D|0|D|209667||5.8||107220||4.6||12367||10.1|
02|46|0400000US46|South Dakota||3231|Printing and related support activities||2015|1100||31.6||48300||35.3||740||33.8||1497||31.4||27940||35.1||88166||7.0||197666||36.3||110659|s|61.5|s|4244||6.6|
02|46|0400000US46|South Dakota||3231|Printing and related support activities||2014|1394||15.4||53642||5.8||1048||20.5||1979||16.8||33969||13.5||0|D|0|D|209667||5.8||107220||4.6||12367||10.1|
02|46|0400000US46|South Dakota||324|Petroleum and coal products manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||324|Petroleum and coal products manufacturing||2014|0|a|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3241|Petroleum and coal products manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3241|Petroleum and coal products manufacturing||2014|0|a|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||325|Chemical manufacturing||2015|1430||0||77282||0||1110||0||2276||0||51270||0||1711427||0||2224719||0||506740||0||86424||0|
02|46|0400000US46|South Dakota||325|Chemical manufacturing||2014|1388||0||77755||0||1059||0||2091||0||50060||0||1799560||0||2794925||0||990074||0||37505||0|
02|46|0400000US46|South Dakota||3251|Basic chemical manufacturing||2015|756||0||43815||0||617||0||1354||0||32530||0||1631520||0||2023657||0||382992||0||78988||0|
02|46|0400000US46|South Dakota||3251|Basic chemical manufacturing||2014|727||0||43896||0||588||0||1158||0||31999||0||1718858||0||2590845||0||864780||0||33124||0|
02|46|0400000US46|South Dakota||3253|Pesticide, fertilizer, and other agricultural chemical manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|33||0||0|D|0|D|0|D|0|D|27673||0||20151||0||0|D|0|D
02|46|0400000US46|South Dakota||3253|Pesticide, fertilizer, and other agricultural chemical manufacturing||2014|0|a|0|D|0|D|0|D|0|D|0|D|15||0||0|D|0|D|0|D|0|D|15163||0||0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3254|Pharmaceutical and medicine manufacturing||2015|0|c|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3254|Pharmaceutical and medicine manufacturing||2014|0|c|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3255|Paint, coating, and adhesive manufacturing||2014|0|a|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3256|Soap, cleaning compound, and toilet preparation manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|8823||0||0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3256|Soap, cleaning compound, and toilet preparation manufacturing||2014|37||0||0|D|0|D|0|D|0|D|13||0||0|D|0|D|4036||0||7631||0||0|D|0|D|82||0|
02|46|0400000US46|South Dakota||3259|Other chemical product and preparation manufacturing||2015|501||0||23491||0||391||0||747||0||15552||0||46120||0||117818||0||72478||0||3006||0|
02|46|0400000US46|South Dakota||3259|Other chemical product and preparation manufacturing||2014|493||0||23430||0||379||0||731||0||14240||0||44131||0||134958||0||93301||0||1345||0|
02|46|0400000US46|South Dakota||326|Plastics and rubber products manufacturing||2015|1675||1.2||69324||3.0||1348||1.1||2834||1.7||44016||3.0||305397||1.1||504370||1.5||197289||2.1||18368||0|
02|46|0400000US46|South Dakota||326|Plastics and rubber products manufacturing||2014|1524||.8||61398||1.4||1271||.6||2627||1.2||40193||1.5||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3261|Plastics product manufacturing||2015|0|g|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3261|Plastics product manufacturing||2014|0|g|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|309755||.7||500990||.9||193177||1.2||8940||0|
02|46|0400000US46|South Dakota||3262|Rubber product manufacturing||2015|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3262|Rubber product manufacturing||2014|0|b|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||327|Nonmetallic mineral product manufacturing||2015|1464||3.2||71432||1.7||1164||3.1||2525||3.1||52069||1.7||225127||8.8||524344||1.9||307248||5.7||24860||3.4|
02|46|0400000US46|South Dakota||327|Nonmetallic mineral product manufacturing||2014|1404||3.1||66453||2.3||1081||3.4||2260||3.1||46623||3.3||0|D|0|D|483769||1.5||304489||7.5||25693||16.7|
02|46|0400000US46|South Dakota||3271|Clay product and refractory manufacturing||2015|0|a|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|46|0400000US46|South Dakota||3271|Clay product and refractory manufacturing||2014|0|a|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
